2.625000, 99.862170 
2.700000, 75.159925 
2.775000, 56.802957 
2.850000, 43.078373 
2.925000, 32.760049 
3.000000, 24.963249 
3.075000, 19.044750 
3.150000, 14.533599 
3.225000, 11.082662 
3.300000, 8.434462 
3.375000, 6.396895 
3.450000, 4.825828 
3.525000, 3.612556 
3.600000, 2.674690 
3.675000, 1.949500 
3.750000, 1.389015 
3.825000, 0.956405 
3.900000, 0.623286 
3.975000, 0.367708 
4.050000, 0.172643 
4.125000, 0.024842 
4.200000, -0.086033 
4.275000, -0.168062 
4.350000, -0.227581 
4.425000, -0.269561 
4.500000, -0.297910 
4.575000, -0.315705 
4.650000, -0.325368 
4.725000, -0.328809 
4.800000, -0.327531 
4.875000, -0.322719 
4.950000, -0.315305 
5.025000, -0.306018 
5.100000, -0.295433 
5.175000, -0.283996 
5.250000, -0.272054 
5.325000, -0.259874 
5.400000, -0.247661 
5.475000, -0.235570 
5.550000, -0.223718 
5.625000, -0.212187 
5.700000, -0.201039 
5.775000, -0.190314 
5.850000, -0.180037 
5.925000, -0.170222 
6.000000, -0.160875 
6.075000, -0.151992 
6.150000, -0.143567 
6.225000, -0.135589 
6.300000, -0.128044 
6.375000, -0.120916 
6.450000, -0.114187 
6.525000, -0.107840 
6.600000, -0.101858 
6.675000, -0.096220 
6.750000, -0.090911 
6.825000, -0.085911 
6.900000, -0.081204 
6.975000, -0.076773 
7.050000, -0.072602 
7.125000, -0.068676 
7.200000, -0.064981 
7.275000, -0.061502 
7.350000, -0.058228 
7.425000, -0.055144 
7.500000, -0.052241 
7.575000, -0.049506 
7.650000, -0.046929 
7.725000, -0.044501 
7.800000, -0.042213 
7.875000, -0.040056 
7.950000, -0.038022 
8.025000, -0.036103 
8.100000, -0.034293 
8.175000, -0.032584 
8.250000, -0.030971 
8.325000, -0.029448 
8.400000, -0.028009 
8.475000, -0.026650 
8.550000, -0.025364 
8.625000, -0.024149 
8.700000, -0.023000 
8.775000, -0.021912 
8.850000, -0.020883 
8.925000, -0.019909 
9.000000, -0.018986 
9.075000, -0.018111 
9.150000, -0.017283 
9.225000, -0.016497 
9.300000, -0.015752 
9.375000, -0.015046 
9.450000, -0.014375 
9.525000, -0.013739 
9.600000, -0.013135 
9.675000, -0.012561 
9.750000, -0.012015 
9.825000, -0.011497 
9.900000, -0.011004 
9.975000, -0.010536 
10.050000, -0.010090 
10.125000, -0.009666 
10.200000, -0.009262 
10.275000, -0.008877 
10.350000, -0.008511 
10.425000, -0.008162 
10.500000, -0.007830 
10.575000, -0.007513 
10.650000, -0.007211 
10.725000, -0.006922 
10.800000, -0.006647 
10.875000, -0.006385 
10.950000, -0.006134 
11.025000, -0.005895 
11.100000, -0.005666 
11.175000, -0.005448 
11.250000, -0.005239 
11.325000, -0.005039 
11.400000, -0.004849 
11.475000, -0.004666 
11.550000, -0.004491 
11.625000, -0.004324 
11.700000, -0.004164 
11.775000, -0.004011 
11.850000, -0.003865 
11.925000, -0.003724 
12.000000, -0.003590 
12.075000, -0.003461 
12.150000, -0.003337 
12.225000, -0.003219 
12.300000, -0.003105 
12.375000, -0.002996 
12.450000, -0.002891 
12.525000, -0.002791 
12.600000, -0.002694 
12.675000, -0.002602 
12.750000, -0.002513 
12.825000, -0.002427 
12.900000, -0.002345 
12.975000, -0.002267 
13.050000, -0.002191 
13.125000, -0.002118 
13.200000, -0.002048 
13.275000, -0.001980 
13.350000, -0.001916 
13.425000, -0.001853 
13.500000, -0.001793 
13.575000, -0.001735 
13.650000, -0.001680 
13.725000, -0.001626 
13.800000, -0.001575 
13.875000, -0.001525 
13.950000, -0.001477 
14.025000, -0.001431 
14.100000, -0.001386 
14.175000, -0.001344 
14.250000, -0.001302 
14.325000, -0.001262 
14.400000, -0.001224 
14.475000, -0.001187 
14.550000, -0.001151 
14.625000, -0.001116 
14.700000, -0.001083 
14.775000, -0.001051 
14.850000, -0.001020 
14.925000, -0.000990 
