2.625000, 47.601013 
2.700000, 35.411672 
2.775000, 26.409617 
2.850000, 19.725399 
2.925000, 14.738307 
3.000000, 11.001742 
3.075000, 8.192026 
3.150000, 6.072957 
3.225000, 4.471065 
3.300000, 3.258183 
3.375000, 2.339085 
3.450000, 1.642651 
3.525000, 1.115507 
3.600000, 0.717412 
3.675000, 0.417906 
3.750000, 0.193842 
3.825000, 0.027569 
3.900000, -0.094416 
3.975000, -0.182467 
4.050000, -0.244548 
4.125000, -0.286794 
4.200000, -0.313939 
4.275000, -0.329640 
4.350000, -0.336728 
4.425000, -0.337388 
4.500000, -0.333313 
4.575000, -0.325808 
4.650000, -0.315881 
4.725000, -0.304304 
4.800000, -0.291672 
4.875000, -0.278435 
4.950000, -0.264935 
5.025000, -0.251428 
5.100000, -0.238102 
5.175000, -0.225095 
5.250000, -0.212503 
5.325000, -0.200393 
5.400000, -0.188806 
5.475000, -0.177765 
5.550000, -0.167282 
5.625000, -0.157354 
5.700000, -0.147975 
5.775000, -0.139129 
5.850000, -0.130800 
5.925000, -0.122967 
6.000000, -0.115608 
6.075000, -0.108699 
6.150000, -0.102217 
6.225000, -0.096139 
6.300000, -0.090441 
6.375000, -0.085102 
6.450000, -0.080100 
6.525000, -0.075413 
6.600000, -0.071023 
6.675000, -0.066910 
6.750000, -0.063057 
6.825000, -0.059446 
6.900000, -0.056062 
6.975000, -0.052890 
7.050000, -0.049916 
7.125000, -0.047128 
7.200000, -0.044512 
7.275000, -0.042057 
7.350000, -0.039754 
7.425000, -0.037591 
7.500000, -0.035560 
7.575000, -0.033652 
7.650000, -0.031859 
7.725000, -0.030173 
7.800000, -0.028587 
7.875000, -0.027096 
7.950000, -0.025692 
8.025000, -0.024370 
8.100000, -0.023125 
8.175000, -0.021952 
8.250000, -0.020847 
8.325000, -0.019804 
8.400000, -0.018821 
8.475000, -0.017893 
8.550000, -0.017017 
8.625000, -0.016190 
8.700000, -0.015408 
8.775000, -0.014670 
8.850000, -0.013972 
8.925000, -0.013312 
9.000000, -0.012687 
9.075000, -0.012096 
9.150000, -0.011536 
9.225000, -0.011006 
9.300000, -0.010503 
9.375000, -0.010027 
9.450000, -0.009576 
9.525000, -0.009147 
9.600000, -0.008741 
9.675000, -0.008356 
9.750000, -0.007989 
9.825000, -0.007642 
9.900000, -0.007311 
9.975000, -0.006997 
10.050000, -0.006699 
10.125000, -0.006415 
10.200000, -0.006145 
10.275000, -0.005888 
10.350000, -0.005643 
10.425000, -0.005410 
10.500000, -0.005188 
10.575000, -0.004977 
10.650000, -0.004775 
10.725000, -0.004583 
10.800000, -0.004400 
10.875000, -0.004225 
10.950000, -0.004058 
11.025000, -0.003899 
11.100000, -0.003746 
11.175000, -0.003601 
11.250000, -0.003462 
11.325000, -0.003330 
11.400000, -0.003203 
11.475000, -0.003082 
11.550000, -0.002966 
11.625000, -0.002855 
11.700000, -0.002749 
11.775000, -0.002647 
11.850000, -0.002550 
11.925000, -0.002457 
12.000000, -0.002368 
12.075000, -0.002282 
12.150000, -0.002201 
12.225000, -0.002122 
12.300000, -0.002047 
12.375000, -0.001975 
12.450000, -0.001905 
12.525000, -0.001839 
12.600000, -0.001775 
12.675000, -0.001714 
12.750000, -0.001655 
12.825000, -0.001599 
12.900000, -0.001544 
12.975000, -0.001492 
13.050000, -0.001442 
13.125000, -0.001394 
13.200000, -0.001348 
13.275000, -0.001303 
13.350000, -0.001261 
13.425000, -0.001219 
13.500000, -0.001180 
13.575000, -0.001142 
13.650000, -0.001105 
13.725000, -0.001070 
13.800000, -0.001036 
13.875000, -0.001003 
13.950000, -0.000971 
14.025000, -0.000941 
14.100000, -0.000911 
14.175000, -0.000883 
14.250000, -0.000856 
14.325000, -0.000830 
14.400000, -0.000804 
14.475000, -0.000780 
14.550000, -0.000756 
14.625000, -0.000734 
14.700000, -0.000712 
14.775000, -0.000690 
14.850000, -0.000670 
14.925000, -0.000650 
