1 10.100000 142049141125008.437500 12800264809245922.000000  
2 10.110000 60175582895196.507812 4930162098193309.000000  
3 10.120000 27468790426257.921875 2063217465042902.000000  
4 10.130000 13350492125614.410156 925749908562548.250000  
5 10.140000 6844665617371.398438 440774942920825.437500  
6 10.150000 3674521165933.490723 220879309559651.000000  
7 10.160000 2053336763841.993408 115728011201079.734375  
8 10.170000 1188551735428.014160 63055084127404.046875  
9 10.180000 709781386359.480591 35567684726265.601562  
10 10.190000 435826792113.023743 20692657857178.375000  
11 10.200000 274375901748.153015 12377253480138.912109  
12 10.210000 176669783372.008911 7591079939623.987305  
13 10.220000 116105345374.326416 4762580056368.722656  
14 10.230000 77736796535.814789 3050448070099.612305  
15 10.240000 52941619019.993813 1991144560720.384033  
16 10.250000 36623508997.858177 1322478583616.951904  
17 10.260000 25702889116.952217 892542886130.233765  
18 10.270000 18280608420.361736 611362900911.979248  
19 10.280000 13163309567.524969 424551980132.072571  
20 10.290000 9588013863.045456 298611120900.686462  
21 10.300000 7058997079.130388 212543825212.212402  
22 10.310000 5249320775.482655 152974659120.274658  
23 10.320000 3940333812.719696 111253158993.349533  
24 10.330000 2983885987.409302 81705021187.489456  
25 10.340000 2278361814.750261 60558525839.755569  
26 10.350000 1753259531.171150 45275228290.913551  
27 10.360000 1359133631.237812 34126599768.124866  
28 10.370000 1060951677.711501 25922568297.728512  
29 10.380000 833653543.853605 19835212124.166794  
30 10.390000 659149232.696023 15282858718.955669  
31 10.400000 524267491.428310 11853017171.152224  
32 10.410000 419339882.455389 9250574869.219427  
33 10.420000 337214068.711088 7262617177.226245  
34 10.430000 272559928.875218 5734302124.149201  
35 10.440000 221377365.926207 4552162272.073794  
36 10.450000 180644300.305253 3632444919.949233  
37 10.460000 148062940.598059 2912901745.674176  
38 10.470000 121875521.224711 2346960884.916242  
39 10.480000 100729529.404945 1899558338.754877  
40 10.490000 83578454.340989 1544134364.533272  
41 10.500000 69608216.922005 1260454064.907523  
42 10.510000 58182292.893771 1033015367.251989  
43 10.520000 48800533.288788 849878575.669042  
44 10.530000 41068084.798716 701800532.742728  
45 10.540000 34671802.801871 581590306.918123  
46 10.550000 29362255.282518 483626987.250324  
47 10.560000 24939921.999309 403496815.497669  
48 10.570000 21244558.656260 337718676.424419  
49 10.580000 18146961.251704 283535372.354072  
50 10.590000 15542559.723494 238754137.270715  
51 10.600000 13346412.530645 201624196.857956  
52 10.610000 11489279.121923 170742339.188358  
53 10.620000 9914525.469325 144979766.195414  
54 10.630000 8575676.251536 123425188.035311  
55 10.640000 7434471.096845 105340370.716754  
56 10.650000 6459315.334871 90125272.967766  
57 10.660000 5624040.730926 77290597.994811  
58 10.670000 4906910.715165 66436102.133404  
59 10.680000 4289819.165687 57233390.731868  
60 10.690000 3757642.966529 49412224.981363  
61 10.700000 3297717.160685 42749585.986164  
62 10.710000 2899408.169400 37060911.945937  
63 10.720000 2553765.712933 32193054.041452  
64 10.730000 2253238.092251 28018596.235657  
65 10.740000 1991438.638490 24431260.999304  
66 10.750000 1762953.607235 21342182.392964  
67 10.760000 1563183.739969 18676874.081820  
68 10.770000 1388213.252071 16372755.818612  
69 10.780000 1234701.225097 14377130.047493  
70 10.790000 1099791.349812 12645522.340017  
71 10.800000 981036.739108 11140316.735742  
72 10.810000 876337.147975 9829630.766953  
73 10.820000 783886.433566 8686385.802244  
74 10.830000 702128.487244 7687536.965939  
75 10.840000 629720.192356 6813433.758986  
76 10.850000 565500.221697 6047287.994040  
77 10.860000 508462.699790 5374730.053058  
78 10.870000 457734.926670 4783438.006411  
79 10.880000 412558.499767 4262826.975961  
80 10.890000 372273.284790 3803788.420409  
81 10.900000 336303.780079 3398470.879558  
82 10.910000 304147.495754 3040095.222043  
83 10.920000 275365.032187 2722798.667606  
84 10.930000 249571.594443 2441502.854861  
85 10.940000 226429.722425 2191802.042615  
86 10.950000 205643.052084 1969868.201910  
87 10.960000 186950.952690 1772370.305188  
88 10.970000 170123.909725 1596405.570691  
89 10.980000 154959.543486 1439440.792520  
90 10.990000 141279.170583 1299262.194309  
91 11.000000 128924.829820 1173932.498923  
92 11.010000 117756.705952 1061754.117640  
93 11.020000 107650.894846 961237.537559  
94 11.030000 98497.462073 871074.131911  
95 11.040000 90198.754045 790112.739647  
96 11.050000 82667.926845 717339.462296  
97 11.060000 75827.662986 651860.211196  
98 11.070000 69609.050615 592885.609497  
99 11.080000 63950.603346 539717.913237  
100 11.090000 58797.401995 491739.666161  
101 11.100000 54100.342127 448403.845420  
102 11.110000 49815.473564 409225.291077  
103 11.120000 45903.419930 373773.242661  
104 11.130000 42328.867933 341664.831613  
105 11.140000 39060.117495 312559.400202  
106 11.150000 36068.685021 286153.535965  
107 11.160000 33328.953154 262176.726377  
108 11.170000 30817.861232 240387.551862  
109 11.180000 28514.631417 220570.346607  
110 11.190000 26400.526129 202532.266402  
111 11.200000 24458.632999 186100.711048  
112 11.210000 22673.674012 171121.055968  
113 11.220000 21031.835947 157454.653822  
114 11.230000 19520.619605 144977.072105  
115 11.240000 18128.705600 133576.537273  
116 11.250000 16845.834785 123152.559790  
117 11.260000 15662.701617 113614.717834  
118 11.270000 14570.858972 104881.580307  
119 11.280000 13562.633110 96879.752256  
120 11.290000 12631.047628 89543.027994  
121 11.300000 11769.755406 82811.639059  
122 11.310000 10972.977636 76631.585779  
123 11.320000 10235.449172 70954.042592  
124 11.330000 9552.369483 65734.828536  
125 11.340000 8919.358615 60933.935321  
126 11.350000 8332.417604 56515.106377  
127 11.360000 7787.892879 52445.461041  
