2.625000, 142.063570 
2.700000, 100.520925 
2.775000, 71.698694 
2.850000, 51.517823 
2.925000, 37.265929 
3.000000, 27.120263 
3.075000, 19.843638 
3.150000, 14.588354 
3.225000, 10.768373 
3.300000, 7.975106 
3.375000, 5.921391 
3.450000, 4.403871 
3.525000, 3.277491 
3.600000, 2.438079 
3.675000, 1.810336 
3.750000, 1.339501 
3.825000, 0.985516 
3.900000, 0.718919 
3.975000, 0.517930 
4.050000, 0.366366 
4.125000, 0.252154 
4.200000, 0.166242 
4.275000, 0.101822 
4.350000, 0.053749 
4.425000, 0.018127 
4.500000, -0.008006 
4.575000, -0.026908 
4.650000, -0.040304 
4.725000, -0.049515 
4.800000, -0.055553 
4.875000, -0.059196 
4.950000, -0.061042 
5.025000, -0.061550 
5.100000, -0.061075 
5.175000, -0.059887 
5.250000, -0.058194 
5.325000, -0.056155 
5.400000, -0.053892 
5.475000, -0.051497 
5.550000, -0.049039 
5.625000, -0.046570 
5.700000, -0.044127 
5.775000, -0.041738 
5.850000, -0.039423 
5.925000, -0.037195 
6.000000, -0.035062 
6.075000, -0.033029 
6.150000, -0.031098 
6.225000, -0.029270 
6.300000, -0.027543 
6.375000, -0.025914 
6.450000, -0.024380 
6.525000, -0.022937 
6.600000, -0.021582 
6.675000, -0.020309 
6.750000, -0.019115 
6.825000, -0.017995 
6.900000, -0.016945 
6.975000, -0.015961 
7.050000, -0.015039 
7.125000, -0.014174 
7.200000, -0.013364 
7.275000, -0.012605 
7.350000, -0.011893 
7.425000, -0.011226 
7.500000, -0.010600 
7.575000, -0.010013 
7.650000, -0.009462 
7.725000, -0.008945 
7.800000, -0.008460 
7.875000, -0.008005 
7.950000, -0.007577 
8.025000, -0.007174 
8.100000, -0.006796 
8.175000, -0.006441 
8.250000, -0.006106 
8.325000, -0.005792 
8.400000, -0.005495 
8.475000, -0.005216 
8.550000, -0.004953 
8.625000, -0.004705 
8.700000, -0.004472 
8.775000, -0.004251 
8.850000, -0.004043 
8.925000, -0.003847 
9.000000, -0.003661 
9.075000, -0.003486 
9.150000, -0.003320 
9.225000, -0.003164 
9.300000, -0.003016 
9.375000, -0.002875 
9.450000, -0.002743 
9.525000, -0.002617 
9.600000, -0.002498 
9.675000, -0.002385 
9.750000, -0.002278 
9.825000, -0.002177 
9.900000, -0.002081 
9.975000, -0.001989 
10.050000, -0.001902 
10.125000, -0.001820 
10.200000, -0.001742 
10.275000, -0.001667 
10.350000, -0.001597 
10.425000, -0.001529 
10.500000, -0.001465 
10.575000, -0.001405 
10.650000, -0.001347 
10.725000, -0.001291 
10.800000, -0.001239 
10.875000, -0.001189 
10.950000, -0.001141 
11.025000, -0.001095 
11.100000, -0.001052 
11.175000, -0.001010 
11.250000, -0.000971 
11.325000, -0.000933 
11.400000, -0.000897 
11.475000, -0.000862 
11.550000, -0.000829 
11.625000, -0.000798 
11.700000, -0.000768 
11.775000, -0.000739 
11.850000, -0.000711 
11.925000, -0.000685 
12.000000, -0.000660 
12.075000, -0.000636 
12.150000, -0.000613 
12.225000, -0.000590 
12.300000, -0.000569 
12.375000, -0.000549 
12.450000, -0.000529 
12.525000, -0.000511 
12.600000, -0.000493 
12.675000, -0.000476 
12.750000, -0.000459 
12.825000, -0.000443 
12.900000, -0.000428 
12.975000, -0.000413 
13.050000, -0.000399 
13.125000, -0.000386 
13.200000, -0.000373 
13.275000, -0.000360 
13.350000, -0.000348 
13.425000, -0.000337 
13.500000, -0.000326 
13.575000, -0.000315 
13.650000, -0.000305 
13.725000, -0.000295 
13.800000, -0.000286 
13.875000, -0.000277 
13.950000, -0.000268 
14.025000, -0.000259 
14.100000, -0.000251 
14.175000, -0.000243 
14.250000, -0.000236 
14.325000, -0.000228 
14.400000, -0.000221 
14.475000, -0.000215 
14.550000, -0.000208 
14.625000, -0.000202 
14.700000, -0.000196 
14.775000, -0.000190 
14.850000, -0.000184 
14.925000, -0.000179 
