2.625000, 31.133946 
2.700000, 21.972341 
2.775000, 15.624457 
2.850000, 11.186596 
2.925000, 8.058108 
3.000000, 5.835560 
3.075000, 4.245280 
3.150000, 3.099883 
3.225000, 2.269919 
3.300000, 1.665217 
3.375000, 1.222462 
3.450000, 0.896869 
3.525000, 0.656533 
3.600000, 0.478571 
3.675000, 0.346471 
3.750000, 0.248246 
3.825000, 0.175143 
3.900000, 0.120742 
3.975000, 0.080306 
4.050000, 0.050328 
4.125000, 0.028198 
4.200000, 0.011966 
4.275000, 0.000172 
4.350000, -0.008281 
4.425000, -0.014222 
4.500000, -0.018276 
4.575000, -0.020916 
4.650000, -0.022503 
4.725000, -0.023308 
4.800000, -0.023539 
4.875000, -0.023353 
4.950000, -0.022870 
5.025000, -0.022179 
5.100000, -0.021350 
5.175000, -0.020433 
5.250000, -0.019467 
5.325000, -0.018481 
5.400000, -0.017495 
5.475000, -0.016524 
5.550000, -0.015579 
5.625000, -0.014668 
5.700000, -0.013795 
5.775000, -0.012963 
5.850000, -0.012174 
5.925000, -0.011427 
6.000000, -0.010723 
6.075000, -0.010061 
6.150000, -0.009439 
6.225000, -0.008855 
6.300000, -0.008308 
6.375000, -0.007796 
6.450000, -0.007317 
6.525000, -0.006869 
6.600000, -0.006451 
6.675000, -0.006059 
6.750000, -0.005694 
6.825000, -0.005352 
6.900000, -0.005033 
6.975000, -0.004735 
7.050000, -0.004456 
7.125000, -0.004195 
7.200000, -0.003952 
7.275000, -0.003724 
7.350000, -0.003510 
7.425000, -0.003311 
7.500000, -0.003124 
7.575000, -0.002949 
7.650000, -0.002785 
7.725000, -0.002631 
7.800000, -0.002487 
7.875000, -0.002352 
7.950000, -0.002225 
8.025000, -0.002106 
8.100000, -0.001995 
8.175000, -0.001889 
8.250000, -0.001791 
8.325000, -0.001698 
8.400000, -0.001610 
8.475000, -0.001528 
8.550000, -0.001451 
8.625000, -0.001378 
8.700000, -0.001309 
8.775000, -0.001244 
8.850000, -0.001183 
8.925000, -0.001125 
9.000000, -0.001071 
9.075000, -0.001020 
9.150000, -0.000971 
9.225000, -0.000925 
9.300000, -0.000882 
9.375000, -0.000840 
9.450000, -0.000802 
9.525000, -0.000765 
9.600000, -0.000730 
9.675000, -0.000697 
9.750000, -0.000665 
9.825000, -0.000636 
9.900000, -0.000608 
9.975000, -0.000581 
10.050000, -0.000555 
10.125000, -0.000531 
10.200000, -0.000509 
10.275000, -0.000487 
10.350000, -0.000466 
10.425000, -0.000446 
10.500000, -0.000428 
10.575000, -0.000410 
10.650000, -0.000393 
10.725000, -0.000377 
10.800000, -0.000361 
10.875000, -0.000347 
10.950000, -0.000333 
11.025000, -0.000320 
11.100000, -0.000307 
11.175000, -0.000295 
11.250000, -0.000283 
11.325000, -0.000272 
11.400000, -0.000262 
11.475000, -0.000252 
11.550000, -0.000242 
11.625000, -0.000233 
11.700000, -0.000224 
11.775000, -0.000216 
11.850000, -0.000207 
11.925000, -0.000200 
12.000000, -0.000192 
12.075000, -0.000185 
12.150000, -0.000179 
12.225000, -0.000172 
12.300000, -0.000166 
12.375000, -0.000160 
12.450000, -0.000154 
12.525000, -0.000149 
12.600000, -0.000144 
12.675000, -0.000139 
12.750000, -0.000134 
12.825000, -0.000129 
12.900000, -0.000125 
12.975000, -0.000121 
13.050000, -0.000116 
13.125000, -0.000112 
13.200000, -0.000109 
13.275000, -0.000105 
13.350000, -0.000102 
13.425000, -0.000098 
13.500000, -0.000095 
13.575000, -0.000092 
13.650000, -0.000089 
13.725000, -0.000086 
13.800000, -0.000083 
13.875000, -0.000081 
13.950000, -0.000078 
14.025000, -0.000076 
14.100000, -0.000073 
14.175000, -0.000071 
14.250000, -0.000069 
14.325000, -0.000067 
14.400000, -0.000065 
14.475000, -0.000063 
14.550000, -0.000061 
14.625000, -0.000059 
14.700000, -0.000057 
14.775000, -0.000055 
14.850000, -0.000054 
14.925000, -0.000052 
