2.625000, 8.386198 
2.700000, 5.391367 
2.775000, 3.365472 
2.850000, 1.991784 
2.925000, 1.060502 
3.000000, 0.431305 
3.075000, 0.009507 
3.150000, -0.269302 
3.225000, -0.449264 
3.300000, -0.560827 
3.375000, -0.625115 
3.450000, -0.656854 
3.525000, -0.666348 
3.600000, -0.660830 
3.675000, -0.645382 
3.750000, -0.623579 
3.825000, -0.597926 
3.900000, -0.570176 
3.975000, -0.541543 
4.050000, -0.512863 
4.125000, -0.484696 
4.200000, -0.457412 
4.275000, -0.431241 
4.350000, -0.406318 
4.425000, -0.382707 
4.500000, -0.360428 
4.575000, -0.339466 
4.650000, -0.319785 
4.725000, -0.301336 
4.800000, -0.284059 
4.875000, -0.267892 
4.950000, -0.252770 
5.025000, -0.238629 
5.100000, -0.225406 
5.175000, -0.213039 
5.250000, -0.201471 
5.325000, -0.190647 
5.400000, -0.180514 
5.475000, -0.171025 
5.550000, -0.162134 
5.625000, -0.153799 
5.700000, -0.145981 
5.775000, -0.138644 
5.850000, -0.131754 
5.925000, -0.125280 
6.000000, -0.119194 
6.075000, -0.113467 
6.150000, -0.108077 
6.225000, -0.102999 
6.300000, -0.098213 
6.375000, -0.093700 
6.450000, -0.089441 
6.525000, -0.085419 
6.600000, -0.081620 
6.675000, -0.078028 
6.750000, -0.074630 
6.825000, -0.071415 
6.900000, -0.068370 
6.975000, -0.065485 
7.050000, -0.062750 
7.125000, -0.060156 
7.200000, -0.057694 
7.275000, -0.055356 
7.350000, -0.053135 
7.425000, -0.051024 
7.500000, -0.049017 
7.575000, -0.047107 
7.650000, -0.045289 
7.725000, -0.043558 
7.800000, -0.041909 
7.875000, -0.040337 
7.950000, -0.038838 
8.025000, -0.037407 
8.100000, -0.036042 
8.175000, -0.034739 
8.250000, -0.033494 
8.325000, -0.032304 
8.400000, -0.031166 
8.475000, -0.030078 
8.550000, -0.029037 
8.625000, -0.028041 
8.700000, -0.027087 
8.775000, -0.026173 
8.850000, -0.025297 
8.925000, -0.024458 
9.000000, -0.023653 
9.075000, -0.022881 
9.150000, -0.022140 
9.225000, -0.021429 
9.300000, -0.020747 
9.375000, -0.020091 
9.450000, -0.019461 
9.525000, -0.018855 
9.600000, -0.018273 
9.675000, -0.017713 
9.750000, -0.017174 
9.825000, -0.016656 
9.900000, -0.016157 
9.975000, -0.015677 
10.050000, -0.015214 
10.125000, -0.014768 
10.200000, -0.014339 
10.275000, -0.013925 
10.350000, -0.013525 
10.425000, -0.013140 
10.500000, -0.012769 
10.575000, -0.012411 
10.650000, -0.012065 
10.725000, -0.011731 
10.800000, -0.011408 
10.875000, -0.011097 
10.950000, -0.010796 
11.025000, -0.010505 
11.100000, -0.010224 
11.175000, -0.009953 
11.250000, -0.009690 
11.325000, -0.009436 
11.400000, -0.009190 
11.475000, -0.008952 
11.550000, -0.008722 
11.625000, -0.008499 
11.700000, -0.008283 
11.775000, -0.008074 
11.850000, -0.007872 
11.925000, -0.007675 
12.000000, -0.007485 
12.075000, -0.007301 
12.150000, -0.007122 
12.225000, -0.006949 
12.300000, -0.006781 
12.375000, -0.006618 
12.450000, -0.006460 
12.525000, -0.006307 
12.600000, -0.006158 
12.675000, -0.006014 
12.750000, -0.005873 
12.825000, -0.005737 
12.900000, -0.005605 
12.975000, -0.005477 
13.050000, -0.005352 
13.125000, -0.005230 
13.200000, -0.005113 
13.275000, -0.004998 
13.350000, -0.004887 
13.425000, -0.004778 
13.500000, -0.004673 
13.575000, -0.004571 
13.650000, -0.004471 
13.725000, -0.004374 
13.800000, -0.004280 
13.875000, -0.004188 
13.950000, -0.004099 
14.025000, -0.004012 
14.100000, -0.003927 
14.175000, -0.003845 
14.250000, -0.003764 
14.325000, -0.003686 
14.400000, -0.003610 
14.475000, -0.003536 
14.550000, -0.003463 
14.625000, -0.003393 
14.700000, -0.003324 
14.775000, -0.003257 
14.850000, -0.003192 
14.925000, -0.003128 
