3.525000 35.576353 
3.600000 23.323829 
3.675000 15.167940 
3.750000 9.706587 
3.825000 6.035403 
3.900000 3.564043 
3.975000 1.902904 
4.050000 0.792292 
4.125000 0.057534 
4.200000 -0.419802 
4.275000 -0.720593 
4.350000 -0.900405 
4.425000 -0.997611 
4.500000 -1.038816 
4.575000 -1.042514 
4.650000 -1.021582 
4.725000 -0.984979 
4.800000 -0.938925 
4.875000 -0.887716 
4.950000 -0.834296 
5.025000 -0.780653 
5.100000 -0.728105 
5.175000 -0.677494 
5.250000 -0.629335 
5.325000 -0.583906 
5.400000 -0.541331 
5.475000 -0.501621 
5.550000 -0.464719 
5.625000 -0.430517 
5.700000 -0.398882 
5.775000 -0.369663 
5.850000 -0.342704 
5.925000 -0.317847 
6.000000 -0.294938 
6.075000 -0.273828 
6.150000 -0.254377 
6.225000 -0.236452 
6.300000 -0.219930 
6.375000 -0.204695 
6.450000 -0.190643 
6.525000 -0.177675 
6.600000 -0.165702 
6.675000 -0.154640 
6.750000 -0.144416 
6.825000 -0.134959 
6.900000 -0.126207 
6.975000 -0.118101 
7.050000 -0.110590 
7.125000 -0.103625 
7.200000 -0.097161 
7.275000 -0.091160 
7.350000 -0.085584 
7.425000 -0.080399 
7.500000 -0.075575 
7.575000 -0.071084 
7.650000 -0.066899 
7.725000 -0.062999 
7.800000 -0.059360 
7.875000 -0.055964 
7.950000 -0.052791 
8.025000 -0.049826 
8.100000 -0.047054 
8.175000 -0.044459 
8.250000 -0.042030 
8.325000 -0.039753 
8.400000 -0.037620 
8.475000 -0.035619 
8.550000 -0.033741 
8.625000 -0.031977 
8.700000 -0.030320 
8.775000 -0.028762 
8.850000 -0.027297 
8.925000 -0.025919 
9.000000 -0.024621 
9.075000 -0.023398 
9.150000 -0.022246 
9.225000 -0.021159 
9.300000 -0.020134 
9.375000 -0.019166 
9.450000 -0.018253 
9.525000 -0.017389 
9.600000 -0.016573 
9.675000 -0.015802 
9.750000 -0.015072 
9.825000 -0.014381 
9.900000 -0.013727 
9.975000 -0.013108 
10.050000 -0.012520 
10.125000 -0.011964 
10.200000 -0.011436 
10.275000 -0.010935 
10.350000 -0.010459 
10.425000 -0.010008 
10.500000 -0.009579 
10.575000 -0.009171 
10.650000 -0.008784 
10.725000 -0.008416 
10.800000 -0.008065 
10.875000 -0.007732 
10.950000 -0.007414 
11.025000 -0.007112 
11.100000 -0.006824 
11.175000 -0.006549 
11.250000 -0.006287 
11.325000 -0.006038 
11.400000 -0.005800 
11.475000 -0.005572 
11.550000 -0.005356 
11.625000 -0.005149 
11.700000 -0.004951 
11.775000 -0.004762 
11.850000 -0.004581 
11.925000 -0.004409 
12.000000 -0.004244 
12.075000 -0.004086 
12.150000 -0.003935 
12.225000 -0.003790 
12.300000 -0.003652 
12.375000 -0.003519 
12.450000 -0.003392 
12.525000 -0.003271 
12.600000 -0.003154 
12.675000 -0.003042 
12.750000 -0.002935 
12.825000 -0.002832 
12.900000 -0.002734 
12.975000 -0.002639 
13.050000 -0.002548 
13.125000 -0.002461 
13.200000 -0.002378 
13.275000 -0.002297 
13.350000 -0.002220 
13.425000 -0.002146 
13.500000 -0.002074 
13.575000 -0.002006 
13.650000 -0.001940 
13.725000 -0.001876 
13.800000 -0.001815 
13.875000 -0.001757 
13.950000 -0.001700 
14.025000 -0.001646 
14.100000 -0.001593 
14.175000 -0.001543 
14.250000 -0.001494 
14.325000 -0.001448 
14.400000 -0.001402 
14.475000 -0.001359 
14.550000 -0.001317 
14.625000 -0.001277 
14.700000 -0.001238 
14.775000 -0.001200 
14.850000 -0.001164 
14.925000 -0.001129 
