2.625000 323501.919984 
2.700000 92809.286987 
2.775000 36477.444237 
2.850000 16529.268005 
2.925000 8168.979897 
3.000000 4291.424773 
3.075000 2362.085366 
3.150000 1349.862535 
3.225000 795.897273 
3.300000 481.949193 
3.375000 298.668014 
3.450000 188.884494 
3.525000 121.623612 
3.600000 79.579967 
3.675000 52.822553 
3.750000 35.515369 
3.825000 24.155183 
3.900000 16.598328 
3.975000 11.509980 
4.050000 8.045591 
4.125000 5.662924 
4.200000 4.009094 
4.275000 2.851556 
4.350000 2.035273 
4.425000 1.455766 
4.500000 1.041912 
4.575000 0.744843 
4.650000 0.530685 
4.725000 0.375766 
4.800000 0.263421 
4.875000 0.181830 
4.950000 0.122559 
5.025000 0.079549 
5.100000 0.048428 
5.175000 0.026020 
5.250000 0.010012 
5.325000 -0.001293 
5.400000 -0.009140 
5.475000 -0.014446 
5.550000 -0.017891 
5.625000 -0.019979 
5.700000 -0.021081 
5.775000 -0.021475 
5.850000 -0.021367 
5.925000 -0.020909 
6.000000 -0.020215 
6.075000 -0.019367 
6.150000 -0.018427 
6.225000 -0.017439 
6.300000 -0.016436 
6.375000 -0.015441 
6.450000 -0.014469 
6.525000 -0.013531 
6.600000 -0.012635 
6.675000 -0.011784 
6.750000 -0.010981 
6.825000 -0.010226 
6.900000 -0.009519 
6.975000 -0.008858 
7.050000 -0.008241 
7.125000 -0.007667 
7.200000 -0.007134 
7.275000 -0.006638 
7.350000 -0.006179 
7.425000 -0.005752 
7.500000 -0.005357 
7.575000 -0.004990 
7.650000 -0.004651 
7.725000 -0.004336 
7.800000 -0.004044 
7.875000 -0.003774 
7.950000 -0.003523 
8.025000 -0.003291 
8.100000 -0.003075 
8.175000 -0.002875 
8.250000 -0.002689 
8.325000 -0.002517 
8.400000 -0.002356 
8.475000 -0.002207 
8.550000 -0.002069 
8.625000 -0.001940 
8.700000 -0.001820 
8.775000 -0.001709 
8.850000 -0.001605 
8.925000 -0.001508 
9.000000 -0.001418 
9.075000 -0.001333 
9.150000 -0.001255 
9.225000 -0.001181 
9.300000 -0.001113 
9.375000 -0.001049 
9.450000 -0.000989 
9.525000 -0.000933 
9.600000 -0.000880 
9.675000 -0.000831 
9.750000 -0.000785 
9.825000 -0.000742 
9.900000 -0.000701 
9.975000 -0.000663 
10.050000 -0.000627 
10.125000 -0.000594 
10.200000 -0.000562 
10.275000 -0.000533 
10.350000 -0.000505 
10.425000 -0.000479 
10.500000 -0.000454 
10.575000 -0.000431 
10.650000 -0.000409 
10.725000 -0.000388 
10.800000 -0.000369 
10.875000 -0.000351 
10.950000 -0.000333 
11.025000 -0.000317 
11.100000 -0.000302 
11.175000 -0.000287 
11.250000 -0.000273 
11.325000 -0.000260 
11.400000 -0.000248 
11.475000 -0.000236 
11.550000 -0.000225 
11.625000 -0.000215 
11.700000 -0.000205 
11.775000 -0.000195 
11.850000 -0.000187 
11.925000 -0.000178 
12.000000 -0.000170 
12.075000 -0.000162 
12.150000 -0.000155 
12.225000 -0.000148 
12.300000 -0.000142 
12.375000 -0.000136 
12.450000 -0.000130 
12.525000 -0.000124 
12.600000 -0.000119 
12.675000 -0.000114 
12.750000 -0.000109 
12.825000 -0.000105 
12.900000 -0.000100 
12.975000 -0.000096 
13.050000 -0.000092 
13.125000 -0.000088 
13.200000 -0.000085 
13.275000 -0.000081 
13.350000 -0.000078 
13.425000 -0.000075 
13.500000 -0.000072 
13.575000 -0.000069 
13.650000 -0.000066 
13.725000 -0.000064 
13.800000 -0.000061 
13.875000 -0.000059 
13.950000 -0.000057 
14.025000 -0.000054 
14.100000 -0.000052 
14.175000 -0.000050 
14.250000 -0.000048 
14.325000 -0.000047 
14.400000 -0.000045 
14.475000 -0.000043 
14.550000 -0.000042 
14.625000 -0.000040 
14.700000 -0.000039 
14.775000 -0.000037 
14.850000 -0.000036 
14.925000 -0.000035 
