2.625000 370.906373 
2.700000 118.265327 
2.775000 50.779843 
2.850000 24.709906 
2.925000 12.883506 
3.000000 7.005169 
3.075000 3.905681 
3.150000 2.203552 
3.225000 1.241635 
3.300000 0.687240 
3.375000 0.363879 
3.450000 0.174460 
3.525000 0.064004 
3.600000 0.000646 
3.675000 -0.034430 
3.750000 -0.052500 
3.825000 -0.060400 
3.900000 -0.062305 
3.975000 -0.060775 
4.050000 -0.057381 
4.125000 -0.053081 
4.200000 -0.048453 
4.275000 -0.043837 
4.350000 -0.039425 
4.425000 -0.035316 
4.500000 -0.031554 
4.575000 -0.028150 
4.650000 -0.025092 
4.725000 -0.022361 
4.800000 -0.019931 
4.875000 -0.017773 
4.950000 -0.015860 
5.025000 -0.014165 
5.100000 -0.012664 
5.175000 -0.011335 
5.250000 -0.010157 
5.325000 -0.009113 
5.400000 -0.008187 
5.475000 -0.007364 
5.550000 -0.006632 
5.625000 -0.005982 
5.700000 -0.005402 
5.775000 -0.004884 
5.850000 -0.004422 
5.925000 -0.004009 
6.000000 -0.003639 
6.075000 -0.003307 
6.150000 -0.003009 
6.225000 -0.002741 
6.300000 -0.002500 
6.375000 -0.002283 
6.450000 -0.002087 
6.525000 -0.001910 
6.600000 -0.001750 
6.675000 -0.001605 
6.750000 -0.001473 
6.825000 -0.001354 
6.900000 -0.001246 
6.975000 -0.001147 
7.050000 -0.001057 
7.125000 -0.000975 
7.200000 -0.000901 
7.275000 -0.000833 
7.350000 -0.000770 
7.425000 -0.000713 
7.500000 -0.000661 
7.575000 -0.000613 
7.650000 -0.000569 
7.725000 -0.000528 
7.800000 -0.000491 
7.875000 -0.000457 
7.950000 -0.000426 
8.025000 -0.000396 
8.100000 -0.000370 
8.175000 -0.000345 
8.250000 -0.000322 
8.325000 -0.000301 
8.400000 -0.000281 
8.475000 -0.000263 
8.550000 -0.000246 
8.625000 -0.000231 
8.700000 -0.000216 
8.775000 -0.000203 
8.850000 -0.000190 
8.925000 -0.000179 
9.000000 -0.000168 
9.075000 -0.000158 
9.150000 -0.000149 
9.225000 -0.000140 
9.300000 -0.000132 
9.375000 -0.000124 
9.450000 -0.000117 
9.525000 -0.000110 
9.600000 -0.000104 
9.675000 -0.000098 
9.750000 -0.000093 
9.825000 -0.000088 
9.900000 -0.000083 
9.975000 -0.000078 
10.050000 -0.000074 
10.125000 -0.000070 
10.200000 -0.000066 
10.275000 -0.000063 
10.350000 -0.000060 
10.425000 -0.000057 
10.500000 -0.000054 
10.575000 -0.000051 
10.650000 -0.000048 
10.725000 -0.000046 
10.800000 -0.000044 
10.875000 -0.000041 
10.950000 -0.000039 
11.025000 -0.000037 
11.100000 -0.000036 
11.175000 -0.000034 
11.250000 -0.000032 
11.325000 -0.000031 
11.400000 -0.000029 
11.475000 -0.000028 
11.550000 -0.000027 
11.625000 -0.000025 
11.700000 -0.000024 
11.775000 -0.000023 
11.850000 -0.000022 
11.925000 -0.000021 
12.000000 -0.000020 
12.075000 -0.000019 
12.150000 -0.000018 
12.225000 -0.000018 
12.300000 -0.000017 
12.375000 -0.000016 
12.450000 -0.000015 
12.525000 -0.000015 
12.600000 -0.000014 
12.675000 -0.000013 
12.750000 -0.000013 
12.825000 -0.000012 
12.900000 -0.000012 
12.975000 -0.000011 
13.050000 -0.000011 
13.125000 -0.000010 
13.200000 -0.000010 
13.275000 -0.000010 
13.350000 -0.000009 
13.425000 -0.000009 
13.500000 -0.000009 
13.575000 -0.000008 
13.650000 -0.000008 
13.725000 -0.000008 
13.800000 -0.000007 
13.875000 -0.000007 
13.950000 -0.000007 
14.025000 -0.000006 
14.100000 -0.000006 
14.175000 -0.000006 
14.250000 -0.000006 
14.325000 -0.000006 
14.400000 -0.000005 
14.475000 -0.000005 
14.550000 -0.000005 
14.625000 -0.000005 
14.700000 -0.000005 
14.775000 -0.000004 
14.850000 -0.000004 
14.925000 -0.000004 
